id,Translation
7240,"redondo, circular,"
7241,a-	En forma de manzana
7242,"esférica, esférica, orbicular, globular, globosa, global, en forma de bola,"
7243,cuadrante tonel
7244,en forma de cabeza
7245,cocoides
7246,"cumuliforme,"
7247,"disklike, en forma de disco, discoide, discoide, disclike, en forma de disco,"
7248,"como la luna, alrededor de la luna,"
7249,como una nuez
7250,"panqueques,"
7251,forma de pera
7252,"en forma de rueda dentada,"
7253,"anillo como,"
7254,"rueda,"
7255,cuadrangular
7256,escuadrada
7257,redonda
7258,"en forma de salchicha, alantoide,"
7259,"amigdaloidal, amigdaloides, amígdalos, en forma de almendra,"
7260,"asférico, asférico,"
7261,"en forma de oreja, como la oreja, auriforme,"
7262,"en forma de frijol,"
7263,"semilunar, lunar, en forma de media luna, media luna,"
7264,"cicloidal, cicloide,"
7265,disciforme
7266,"abovedado, abovedado,"
7267,Tiene forma de cúpula
7268,"prolato, ovoide, oviforme, ovado, de forma ovalada, ovalada, elíptica, elíptica, en forma de huevo,"
7269,"hiperboloidal,"
7270,"olivo, como el olivo,"
7271,"paraboloidal,"
7272,"ciruela,"
7273,"como varilla, en forma de varilla,"
7274,rotundo
7275,paraguas
7276,"angulado, angular,"
7277,"bicuspida, bicúspide,"
7278,"cuspidada, cuspidate, cúspide, cúspide, cúscada, cuspatada,"
7279,rectangular
7280,"de esquinas agudas, de ángulos agudos,"
7281,"de tres esquinas,"
7282,triangular
7283,"tricuspida, tricúspide,"
7284,"en forma de calabaza, oblato,"
7285,"en forma de sandía, prolato,"
7286,"pastoral, bucólica, arcadia,"
7287,"criado en el campo,"
7288,"hobnailed,"
7289,"ciudad,"
7290,Libre de óxido
7291,"oxidado, a prueba de oxidación,"
7292,Resistente a la corrosión
7293,"bendito, beatificado,"
7294,bendito
7295,"sagrado, santificado,"
7296,"profano, despreombrado,"
7297,"no santificado, no consagrado, profano,"
7298,"indescriptible, indescriptible, innombrable, inefable,"
7299,inspirador
7300,"sacrosanto, inviolable, inviolable,"
7301,Numen
7302,"cuasi-religioso,"
7303,"sublime, reverendo,"
7304,"secular, profano,"
7305,"secular, laico, laico,"
7306,"profanatorio,"
7307,sádico
7308,masoquista
7309,seguro
7310,a prueba de fallos
7311,Fuera de los límites admisibles
7312,"peligroso, sin riesgo, libre de riesgos,"
7313,"ileso, sano y salvo,"
7314,"inseguro, peligroso,"
7315,"dodgy, dados, chancy, chanceful,"
7316,desesperado
7317,"salvaje, arriesgado, peligroso,"
7318,"mordazco,"
7319,Totalmente en el gancho
7320,"tocar y llevar, precario, peligroso,"
7321,"suicida, autodestructivo,"
7322,"poco fiable, traicionero,"
7323,seguro
7324,de salida
7325,"vendible, salable,"
7326,"vendible, vendible, vendible, comercializable, comercializable,"
7327,"insaloable, insaloable,"
7328,no comercializable
7329,"invendible, inmercuible, no comercializable,"
7330,igual
7331,"como, correspondiente, comparable,"
7332,Duplicar
7333,"homofónico,"
7334,"indistinguible, idéntico,"
7335,habrá.
7336,diferente
7337,"antitético, antitétético,"
7338,"varios, surtido,"
7339,contrario
7340,"contrastante, contrastante,"
7341,"polar, opuesto, diametral, diamétrico,"
7342,divergente
7343,dispares
7344,"distinguible, distinta,"
7345,"diversos, diversos,"
7346,"diversos, buceadores,"
7347,del otro lado
7348,varios
7349,variación
7350,"muy, a sí mismo, idéntico,"
7351,otros
7352,"algún otro, otro,"
7353,Nuevo
7354,del otro lado
7355,del otro lado
7356,"de otra forma,"
7357,similar
7358,"pariente, akin,"
7359,"corresponsal, análogo,"
7360,"confuso, confuso,"
7361,"connatural,"
7362,cuasi]
7363,compasivo
7364,diferente
7365,sano
7366,"de mente sana, compos mentis,"
7367,"en sus mentes correctas, en su sano juicio, en su sano juicio,"
7368,lúcido
7369,demente
7370,"poseído, demoníacal, demoníaco, berserk, amuck, amok,"
7371,"chiflado, loco, redondo a la curva, loco, loco, loco, loco, loco, kooky, kookie, heno, afrutado, dotty, daft, galletas, agrietado, buggy, bonkers, batty, murciélagos, barmy, bálsamo, alrededor de la curva,"
7372,"desquistetado, desequilibrado, enfermo, loco, perturbado, demente, loco, mareado,"
7373,"certificado, certificable,"
7374,"idiota, crackbrained,"
7375,"medio loco, trastornado, loco,"
7376,"tocado, fey,"
7377,"hebephrenic,"
7378,"moonstruck, lunático,"
7379,"maníaco, maníaco,"
7380,Reacción maníacodepresiva
7381,"maníado,"
7382,"inestable, insondable, mentalmente enfermo,"
7383,"de mente poco sólida, no compos mentis,"
7384,Paranoico
7385,"psicopatológico, psicopatológico, psicópata,"
7386,psicopático
7387,"salvaje, loco delirante,"
7388,esquizofrénico
7389,"atornillado, atornillado,"
7390,"sataciada, saciada,"
7391,agotado
7392,"satisfecho, satisfiable,"
7393,"insaciable, insaciable, insaciable,"
7394,"insaciable, sin temple,"
7395,"insatisfecho, insaciado, sin sentarse,"
7396,"insatisfecho,"
7397,sarcástico
7398,"picante, mordisqueante, mordazón, mordiendo, púas,"
7399,"mordiente, sombrío, negro,"
7400,Corrosivos
7401,Sardónico
7402,"satírico, satírico,"
7403,"saturnina,"
7404,"unsarcastic,"
7405,satisfactorio
7406,"tolerable, transitable, justo a middling, adecuado,"
7407,"bien, ok, ok., hunky-dory, bien, de acuerdo,"
7408,– Genial.
7409,"satisfactorio, reconfortante, alentador,"
7410,"copesettic, copesetic, copasetic, copactic,"
7411,"sea correcta,"
7412,insatisfactorio
7413,"insatisfactorio, insatisfactorio, decepcionante,"
7414,a producirse.
7415,no
7416,Inaceptable.
7417,escalable
7418,"escalado, ascendible, ascendible,"
7419,"inescalable, incandable,"
7420,Academia
7421,"pedante, doncore, académico,"
7422,"estudio, libreo,"
7423,"aprendido, erudito,"
7424,"sin escoriar,"
7425,No leído
7426,"unstudious,"
7427,científico
7428,Método científico
7429,escrupuloso
7430,religioso
7431,poco escrupuloso
7432,carácter escrupuloso
7433,"inconsciente,"
7434,"inconcebible, sin conciencia,"
7435,no abiertos
7436,Desprecintados
7437,"abierto, abierto,"
7438,"sin sellar, incierto,"
7439,Desenvuelto
7440,marinero
7441,No navegable
7442,aeronavegable
7443,"indigno,"
7444,es correcto
7445,"bushwhacking,"
7446,oscuro
7447,"subrepticia, sigilosa, furtiva, furtiva,"
7448,"oscuro, oculto,"
7449,"secreto, oculto,"
7450,incógnito
7451,“Se rieron.
7452,secreto
7453,"sin ser declarado, escabullirse,"
7454,Unconcealed
7455,"conspicuo, ardiente, descarado,"
7456,"exhibicionista,"
7457,revelado
7458,"sugerente, significativo, revelador, indicador, indicativo,"
7459,Estrecho de miras
7460,"no sectaria, no sectaria,"
7461,"oecumenico, oecumenico, ecuménico, ecuménico,"
7462,"no confesional,"
7463,"no se ominacional,"
7464,"sin problemas, sin miedo, seguro,"
7465,inseguro
7466,"demasiado ansiosa,"
7467,"sin seguro,"
7468,"remotas,"
7469,aseguró.
7470,a prueba de fallos
7471,seguro
7472,"insegura, insegura,"
7473,"inestable, precario,"
7474,"sin garantía, sin garantía,"
7475,"remotas,"
7476,constante
7477,inseguro
7478,abierto
7479,"sin seguridad, desbloqueado, sin rayar, sin estratenar, sin barras,"
7480,Deshecho
7481,Asegurado
7482,asegurable
7483,"sin seguro, no asegurado/sin asegurar"
7484,no asegurable
7485,seductor
7486,"tentador, tentador, seductor, seductor,"
7487,Corrompiendo
7488,insidioso
7489,burlas
7490,"poco inductivo,"
7491,"desprecio, sin invitación,"
7492,egoísta
7493,"amantes de sí mismos, narcisistas, egoístas, egoístas,"
7494,"auto-servir, auto-búsqueda,"
7495,altruista
7496,acto de civismo
7497,"auto-olvidadizo,"
7498,uso compartido
7499,Superior
7500,"sr., mayor, anciano,"
7501,importante
7502,Precedente
7503,"superior, clasificación, de rango superior,"
7504,JUNIOR
7505,"subalterno, secundario, mezquino, humilde, de rango inferior, de grado junior,"
7506,leve
7507,"más joven, jr.,"
7508,sensacional
7509,"impactante, espeluznante,"
7510,"amarillo, sensacionalista, escandaloso,"
7511,Gritar
7512,"no esensacional,"
7513,"sensible, sensato,"
7514,"insensible,"
7515,anestésico
7516,"entumecido, entumecidos, dormido,"
7517,delicado
7518,erógeno
7519,"irritable, excitable,"
7520,muy sensitivo
7521,irritable
7522,nociceptivo
7523,"receptivo, reactivo,"
7524,insensible
7525,"amortiguado, muerto,"
7526,Unreactive
7527,sensible
7528,vivo
7529,"táctil, de piel delgada, huffy, feisty,"
7530,"hipersensible,"
7531,insensible
7532,"paquidermansible, indurato, insensible,"
7533,"entumecido, muerto,"
7534,opaco
7535,"no afectado, insensible,"
7536,sin alma
7537,"sensibilizar, sensibilizar,"
7538,"desensibilizar, desensibilizar,"
7539,Anestesia
7540,"sensorial, sensorial,"
7541,"paranormal, extrasensorial,"
7542,telegnóstico
7543,telepático
7544,Sin enviar
7545,separar
7546,del otro.
7547,"apartan, separaron, aislaron, desprendyén,"
7548,Desarticular
7549,"aislado, disyunto,"
7550,"inolable,"
7551,Sin acompañar
7552,"sanitaria, saludable,"
7553,"higiénico, higiénico,"
7554,"insalubre, insalubre, insalubre,"
7555,prácticas
7556,"séptico, infectado,"
7557,Absceso
7558,"pestífero, sucio,"
7559,Contaminante
7560,"coño, purulento,"
7561,"infeccioso, infeccioso,"
7562,"putrefactive, putrefacient,"
7563,Septicemic
7564,antiséptico
7565,"estéril, aséptico,"
7566,"germicida, desinfectante, bactericida,"
7567,"purificante, limpieza,"
7568,"no sin fines,"
7569,"no infectados, limpios,"
7570,"libre de gérmenes,"
7571,Cultivo axénico
7572,"germen,"
7573,"sin esterilizar, sin esterilizar,"
7574,"extranjero, extraño,"
7575,purificante
7576,antiséptico
7577,grave
7578,"solemne, sincero, serio,"
7579,"solemne, sobrio, sedado, grave,"
7580,"demasiado serio,"
7581,cruceiro
7582,"reflexivo, de mente seria,"
7583,Aleccionadora
7584,infundado
7585,"tonto, aturdido, aturdido, aturdido, con el cerebro como una pluma, con la cabeza vacía, mareado, con la cabeza hueca,"
7586,"disperso, cabeza en las nubes, flyaway, flyy,"
7587,"ligero, flippant,"
7588,"luz, ociosa,"
7589,Iluminado
7590,insignificante
7591,desenfadado
7592,"deportivo, rodando, alegre, alegre, coltish,"
7593,"pícaro, bribón, diabólico,"
7594,"elvish, elfish, elfina,"
7595,"malvado, puckish, bromish, pixilado, travieso, implike, impish, arco,"
7596,"kittenish, frisky,"
7597,"bromeando, cuestionarios, burlones,"
7598,"poco juguetón, sobrio, serio,"
7599,seleccionado
7600,"élite, elegir,"
7601,sin seleccionar
7602,"utilizable, utilizable, operativo, operable, funcional,"
7603,inútil
7604,Desglosado
7605,inoperable
7606,"sin reparar,"
7607,"no residente,"
7608,"no innádica,"
7609,incierto
7610,"vagando, planetario, errático,"
7611,"apátrida, sin hogar,"
7612,"vagabundo, sin raíces,"
7613,no localizado
7614,"residente, no migratorio,"
7615,"conjunto, dictado, determinado,"
7616,sobre previsión (determinista)
7617,"firmes,"
7618,"tentativo, dudoso,"
7619,"sin resolver, indeterminado, indeciso, abierto,"
7620,"leche,"
7621,"encendió, vaporoso, rutish, randy, caliente, excitado,"
7622,"autoerótico,"
7623,"coqueto, coqueta,"
7624,"estimulante, erótico,"
7625,"picante, risque, racy, travieso, jugoso, alegre, gamey, azul,"
7626,Popular
7627,"sexual, íntimo,"
7628,"voluptuosa, apetitosa, al rojo vivo, delicioso, jugosa,"
7629,"lujurioso, libidinoso, lascivo, lascivo,"
7630,lujurioso
7631,Miradas acosadoras
7632,"salaz, prudente, lujurioso, lujurioso,"
7633,"orgiastic,"
7634,"sobreexcitado, muy sexado,"
7635,"pornográfica, adulta,"
7636,provocador
7637,grosero
7638,Sexado
7639,"hambriento de sexo,"
7640,"insexy,"
7641,asexual
7642,asexual
7643,"subacido,"
7644,sexual
7645,intersexual
7646,Sexado
7647,"no sexual, asexual,"
7648,"partenogenético, apomético, agamous, agamogenético, agagénico,"
7649,fisíparo
7650,"sin sexo, neutro,"
7651,"vegetativo, vegetal,"
7652,"sin excitar, castrado,"
7653,"sincastar,"
7654,"sexy, afrodisiaca, afrodisíaca,"
7655,"anafrodisiac,"
7656,Estro
7657,"anestrous,"
7658,bien formado
7659,"con las extremidades limpias,"
7660,"escultura, junoesque,"
7661,"esculturas, esculpidas, escultóricas, modeladas,"
7662,bien proporcionado
7663,"bien girado,"
7664,"sin forma,"
7665,Acromegalia
7666,"deforme, malformado, malformado, distorsionado, deformado,"
7667,"mal proporcionado,"
7668,"de pechuga de paloma, pechugas de pollo,"
7669,informe
7670,"sin pecho,"
7671,"tracción, tracción, flexible, flexible, maleable, dúctil,"
7672,"en forma de bellota,"
7673,"en forma de ave,"
7674,"biforme,"
7675,"botuliforme,"
7676,"tambor en forma, en forma de tambor,"
7677,"filosoforme,"
7678,"desformado,"
7679,"sin forma, sin forma, amorfo,"
7680,"sin forma, sin forma,"
7681,"compartido,"
7682,(3) conjunta
7683,"no compartida,"
7684,"único, exclusivo,"
7685,indiviso
7686,"sin afeitar, sin afeitar,"
7687,"sin escarón, sin escudronar,"
7688,"encasatado, encerrado, en caso,"
7689,Ironclad
7690,"podlike,"
7691,"sin enredación, desnudo,"
7692,"impactante, de mente estrecha,"
7693,"inscatable, de mente amplia,"
7694,"shoed, shodden, shod,"
7695,Echada
7696,"arena, sandalias,"
7697,"resbaladizo,"
7698,"desafiado, despreozado,"
7699,"medias,"
7700,"miope, miope, miope, miope,"
7701,"miope, con visión de futuro, farsa, ojos de águila,"
7702,"hiperópico, hipermetrópico,"
7703,telescópico
7704,Retráctil
7705,inencogible
7706,"a visión aguda, de ojos afilados, de ojos rápidos, de ojos de lince, con visión aguda, ojos de halcón, ojos de discusión,"
7707,"despejar,"
7708,visión
7709,Enmascarado
7710,"con los ojos vendados, con los ojos vendados,"
7711,"color ciego, daltónico,"
7712,deslumbrado
7713,"verde-ciego, deuteranopic,"
7714,"discapacitados visuales, con problemas visuales, ciegos de arena, purblind, casi ciegos, con visión de punto de vista,"
7715,"sin ver, sin visión, sin ojos,"
7716,"ciego, protanopic,"
7717,"ciego de piedra,"
7718,"tritanopic, azul-ciego,"
7719,No Asignado
7720,"significativa, importante,"
7721,b. de la misma importancia.
7722,"época, época, época,"
7723,"demoledor, sacudiendo el mundo, haciendo sombra,"
7724,"profundo, fundamental,"
7725,grande
7726,Magnífico
7727,"notable, notable,"
7728,"probatorio, probatorio,"
7729,peroperatorio
7730,"prodigioso, portentoso,"
7731,"sin importancia, insignificante,"
7732,"agujero en esquina, agujero y esquina,"
7733,Iluminado
7734,"no insignificante,"
7735,silenciada
7736,eliminado
7737,"sin serilado,"
7738,"sin ser subdividido, simple,"
7739,Anexo:Forma de hojas
7740,"apicular,"
7741,caudado
7742,"en forma de corazón, cordiforme, cordado,"
7743,"en forma de cuña, cuneado,"
7744,Músculo Deltoides
7745,"dolabriform, dolabrate,"
7746,elíptica
7747,"en forma de punta de lanza, hastate,"
7748,"lanceolado, lancero,"
7749,"lineal, alargada,"
7750,"lyrate,"
7751,"ensillado,"
7752,"de dos agujas,"
7753,obtuso
7754,"oblanceolato,"
7755,oblongo
7756,obovado
7757,ovado
7758,"panduriforme, pandurate, en forma de violín,"
7759,"en forma de escudo, peltate,"
7760,"perfoliato,"
7761,"reniforme, en forma de riñón,"
7762,"sagittiform, sagittate, en forma de flecha,"
7763,"espátula, en forma de espátula,"
7764,"sin conexión,"
7765,"compuesto,"
7766,"bilobed, bilobated, bilobate,"
7767,BIPINNADA
7768,"bipinnatifida,"
7769,"diseccionado, hendido,"
7770,antígeno conjugado inmunoestimulante
7771,"descompueste,"
7772,"paripinnado, pinnado parejo, abruptamente pinnado,"
7773,Incisa
7774,"lobed, lobate,"
7775,"extraño-pinnado, imparipinnado,"
7776,"palmado, en forma de palma,"
7777,"palmatifida,"
7778,Partido
7779,"pedate,"
7780,"pinnado, pinnado,"
7781,"pinnatifida,"
7782,"pinnatisect,"
7783,"quinquefoliado,"
7784,Ternateindonesia. kgm
7785,"trifoliolado, trifoliado, trifoliado, trifoliado,"
7786,"trilobed, trilobated, trilobate, de tres lóbulos,"
7787,"tripinnado, tripinnato,"
7788,"tripinnatifida,"
7789,sencillo
7790,"sin sofisticados, sin complicaciones,"
7791,"descomponible, analizable,"
7792,"tortuoso, enredado, nudo, involucrado, enrevesado, bizantino,"
7793,complicado
7794,Gordian
7795,"mazy, laberíntico, laberíntico,"
7796,aumento del espesor
7797,sincero
7798,auténtico
7799,jarabe de fruta
7800,abierta
7801,"sin fingir, verdadero, genuino,"
7802,"de todo corazón, de alma entera, todo el corazón,"
7803,insincero
7804,"untuoso, jabonoso, smarmy, oleaginoso, aceitoso, mantecoso, mantecoso,"
7805,"disimulativo,"
7806,falso
7807,fingio desmayarse
7808,"especioso, meramente, dorado,"
7809,Hipocresía
7810,creíble
7811,gas de calibrado
7812,"uno, yo, ane, ,"
7813,"ciento uno, ciento y uno, ci, ,"
7814,"ciento cinco, cv, ,"
7815,doscientos setenta y seis
7816,"ciento treinta y cinco, cxxxv, ,"
7817,Ciento cuarenta y cinco
7818,"ciento cincuenta y cinco, clv, ,"
7819,ciento sesenta y cinco
7820,"ciento setenta y cinco, clxxv, ,"
7821,trescientos
7822,"cuatrocientos, cd, ,"
7823,"""ZILLION"""
7824,Unscripted
7825,"no escrito, espontáneo, ad-lib,"
7826,"hundible,"
7827,RMS Titanic
7828,"azygous, azygos,"
7829,Sui Generis
7830,"doble, doble, doblado, doble,"
7831,"dos, doble, triple, triple, triple, triple, doble, doble, doble,"
7832,"triple, triple, triple, triple, triple, triple, triple,"
7833,"cuádruple, cuádruple, cuádruple, cuádruple,"
7834,opción múltiple
7835,Tamaño
7836,"tamaño de manzana,"
7837,"tamaño de cereza,"
7838,"tamaño de una galleta,"
7839,"tamaño de un cuervo,"
7840,"del tamaño de un perro,"
7841,"del tamaño de un hurón,"
7842,"tamaño de uva,"
7843,"del tamaño de un kiwi,"
7844,"de tamaño moderado, de tamaño moderado, de tamaño mediano, de tamaño mediano,"
7845,"naranja,"
7846,"del tamaño de un cerdo,"
7847,"del tamaño de un conejo,"
7848,"del tamaño de una musaraña,"
7849,Tamaño de las flechas de Navegación
7850,"tamaño de un gorrión,"
7851,"tamaño de una ardilla,"
7852,"del tamaño de un pavo,"
7853,"tamaño de lobo,"
7854,"sin esized,"
7855,en montón
7856,Tamaño
7857,"sin esized,"
7858,experimentado
7859,"completo, consumado,"
7860,"hábil, hábil, competente, practicado, bueno, experto, experto,"
7861,arco
7862,"virtuoso, magistral, magistral, consumado,"
7863,delicado
7864,chaud
7865,media
7866,"con las manos seguras,"
7867,inexperto
7868,natural
7869,"no contundente, carnicería, botchy,"
7870,"bungled, botched,"
7871,"incompetente, fumbling, torpe, bungling,"
7872,"áspero, crudo,"
7873,sin consuelo
7874,"menial, humilde, humilde,"
7875,"lubberly,"
7876,"oxidado, fuera de práctica,"
7877,"semimómata,"
7878,débil
7879,"de grano grande, de grano grueso,"
7880,"peluche, como la felpa,"
7881,enharinado
7882,"nogranular,"
7883,Glossy
7884,مه آلود
7885,ahumado
7886,fumador
7887,Libre de humo
7888,"lubrio,"
7889,"viscoso, delgado,"
7890,"slithery,"
7891,"nonslippery,"
7892,"lubricado, engrasado,"
7893,"sin lubricar, sin engrasado,"
7894,suave
7895,"uncreasdo, sin arrugas,"
7896,"textura suave, de textura fina,"
7897,vítreo
7898,"aerodinámico, elegante, fluido, aerodinámico,"
7899,"aterciopelado, con textura de terciopelo, terciopelo,"
7900,"desamor, áspero,"
7901,"rasguño, abrasivo,"
7902,"agrietado, al caimán,"
7903,"barky,"
7904,"bullate,"
7905,abollado
7906,"áspero, agrietado, agrietado,"
7907,"acanalado, costado,"
7908,"montañosa, montañosa, escarpado, escarpado,"
7909,aplastamiento (acción)
7910,"tweedy, fled, nubby, nubbly, homepun,"
7911,"imbricado, imbricado,"
7912,"escamoso, escamoso, scabrous, leprosa, lepidote,"
7913,"escuamulose,"
7914,"sellado, forrado,"
7915,"potholed, pockmarked, pocked,"
7916,"pedregosa, rocosa, de rocas, de rocas,"
7917,"shingly, guijarros, grave,"
7918,"áspera,"
7919,"rugose,"
7920,"papel de lija,"
7921,costroso
7922,"peludo, peludo,"
7923,"texturizado, de textura áspera, de textura gruesa,"
7924,"verrugo, verruco,"
7925,suave
7926,"áspero, rocoso, nervioso, sacudido, sacudida, accidentado,"
7927,"rutty, oxidado,"
7928,"sin amueblar,"
7929,suave
7930,"repand,"
7931,"sinuoso,"
7932,ondulado
7933,"despreostecido, desenganche,"
7934,basto
7935,Denticidad
7936,"biserrate,"
7937,"ciliado, ciliado,"
7938,"escargada, crenada, crenada,"
7939,"crenulado, crenulado,"
7940,"crujiente,"
7941,Dentado
7942,"denticulado,"
7943,"emarginate,"
7944,"dentado, muesca, irregular, irregular, erose,"
7945,fimbriatum
7946,"laciniate, flecos,"
7947,"lacerado, lacerado,"
7948,pectinato
7949,"runcinate,"
7950,"dentado, serrado, serrado, dientes de sierra, muesca,"
7951,"serrulate,"
7952,"spinosa,"
7953,"descontrolado, suave,"
7954,Sociable
7955,"antisocial,"
7956,"asocial, antisocial,"
7957,"solitario, solitario, solitario, solitario,"
7958,"retirado, recluido, recluido,"
7959,Sin acompañar
7960,"solitario, solitario, solitario, solo, solo,"
7961,CAH
7962,reposo
7963,Sin acompañar
7964,"pocogreso,"
7965,"solitario, no social, no esgreíso,"
7966,en racimo
7967,"pocogreso,"
7968,"mechonado, cespitose, cespitose,"
7969,con costuras
7970,sin soldadura
7971,alfombra con 180 cm de ancho o más
7972,"sin semillas,"
7973,"de semillas negras,"
7974,"de semillas blancas,"
7975,sin semillas
7976,Cerradas
7977,"sin cerrar,"
7978,Con mangas
7979,sociable
7980,"clubbable, clubable,"
7981,"clubby, clubbish,"
7982,afable
7983,"buen tiempo, convivencia,"
7984,"saliente, próximo, extrovertido,"
7985,insociable
7986,Comportamiento antisocial
7987,"pocogreso,"
7988,vendidos
7989,Agotado
7990,no vendido
7991,Suela
7992,"sin lenguado,"
7993,líquido
7994,"esrogara, fluido,"
7995,"liquifiable, licuable,"
7996,"gaseoso,"
7997,gaseado
7998,cavernoso
7999,soluble
8000,Materia soluble en alcohol al 50 %
8001,"disuelto, disoluble,"
8002,"derretible, desintegrable,"
8003,"insoluble, indisoluble,"
8004,soluble
8005,"responsable,"
8006,"solucionable, resuelta,"
8007,insoluble
8008,"irresoluble, insoluble, irresoluble, insoluble,"
8009,"sin resolver, sin resolver,"
8010,varios
8011,ninguno
8012,gas de calibrado
8013,Cada Última Vez:
8014,cada
8015,"sofisticado,"
8016,"mundando, blasé,"
8017,"bien informado, inteligente,"
8018,"urbano, esbelto, refinado, pulido,"
8019,"en lo mundato,"
8020,"ingenuo, naif,"
8021,"ojos anchos, simple, de ojos redondos, de ojos de rocío, infantil,"
8022,crédulo
8023,"crédulo, verde, polar,"
8024,"inocente, ingenuo,"
8025,tonto
8026,"inmundo, poco sofisticado,"
8027,"el sonido,"
8028,"seguro, seguro, bueno, confiable,"
8029,saludable
8030,table
8031,caballo que padece tiro
8032,"especulativo, arriesgado, de alto riesgo, malo,"
8033,larga
8034,barbotín
8035,"el sonido,"
8036,"sustancial, fuerte, sólido,"
8037,caballo que padece tiro
8038,Corrosión
8039,"podrido, podrido, decaído,"
8040,"espumoso, espumoso, espumoso, efervescing, burbujeante, burbujeante,"
8041,"cargado, aireado,"
8042,Carbonatos
8043,"noseferescen,"
8044,aplastado
8045,"sin carboncar, sin carboncar,"
8046,"todavía, sin embargo, noferescente,"
8047,bien diferenciado
8048,ESPECIAL
8049,Especialistas
8050,"sin especificar, sin especificar,"
8051,"generalizada, generalizada,"
8052,"espinosa, espinosa,"
8053,invertebrado
8054,bebidas destiladas
8055,"knockabout, bullicioso,"
8056,Con Brio
8057,"galante, corriendo,"
8058,"de espíritu alto, exuberante, ebulliente,"
8059,"spunky, valiente, feroz,"
8060,"descarado, pert, irreverente, impertinente,"
8061,"picante, animado,"
8062,brioso
8063,"resilientes,"
8064,"azotando, rápido,"
8065,Vigoroso
8066,"vivaz, vibrante,"
8067,"picante, rallado, levadura, barmy,"
8068,exánime
8069,apático
8070,pálido
8071,"apósta, desanimado,"
8072,Heartless
8073,delgado
8074,"espontáneo, autogenerado,"
8075,"natural, instintivo,"
8076,inducido
8077,gt
8078,"escudriñado,"
8079,Susurró
8080,no escrito
8081,Vocal
8082,"vowellike,"
8083,Consonante
8084,"cronotable,"
8085,"abatable,"
8086,imparable
8087,inderrocable
8088,"disilábico,"
8089,monosilábico
8090,"octosilábico,"
8091,"pentasilábico,"
8092,polisílabo
8093,"sílaba,"
8094,"insilo, no silábico,"
8095,"insyallado,"
8096,"sin aflugar, estable, firme,"
8097,inestable
8098,"tippy, tierno, malhumorado, manivela,"
8099,"wonky, tambaleante, tembloroso, desvencijado,"
8100,rocoso
8101,achispado
8102,volcánico
8103,"staccato, desconectado,"
8104,"desconectado, abrupto,"
8105,"""nopreparado """
8106,"sin realizar,"
8107,estándar
8108,"definitivo, clásico, clásico, autoritario,"
8109,"canónico, canónico, básico,"
8110,No estándar
8111,estándar
8112,Modular
8113,regular
8114,reglamento
8115,"estandarizado, estandarizado,"
8116,No estándar
8117,"deficiente, inferior, deficiente,"
8118,"no normativo,"
8119,"estándar, recibido,"
8120,aceptables.
8121,origen clásico (calificador)
8122,No estándar
8123,mal
8124,"inaceptable, inaceptable,"
8125,"almidón, farináceo, amiloide, amiloide, amiláceo,"
8126,sin almidón
8127,estrellado
8128,como un cometa
8129,con gas
8130,como una estrella
8131,sin estrellas
8132,nutrivia
8133,"repleto, lleno,"
8134,Subnutrición
8135,sin comida
8136,"desnutridos, desnutridos, mal alimentados,"
8137,"hambrientos, hambrientos,"
8138,sin alimentar
8139,desnutrido
8140,constante
8141,"constante, estable, confiable,"
8142,"regular, incluso,"
8143,"firmes,"
8144,"inquebrantable, nivel,"
8145,estabilizado
8146,seguro
8147,"pisada segura, pisada segura, pisada,"
8148,oscilante
8149,"espasmódico, jerking, arrítmico,"
8150,"espástica, espasmódica, convulsiva,"
8151,"parpadeante, parpadeante,"
8152,fluctuando
8153,"temblando, temblando, tembloroso,"
8154,"tembloroso, tembloroso,"
8155,estremecimiento
8156,"tambaleándose, tambaleándose,"
8157,desnivelado
8158,tambaleándose
8159,sin tallo
8160,estimulante de la
8161,"estimulante, desafiante,"
8162,emocionante
8163,"salado, picante,"
8164,"revolviendo, despertando,"
8165,emocionante
8166,"poco estimulante, poco emocionante,"
8167,"plano, soso,"
8168,"sin jugo, seco,"
8169,insulso
8170,Depresor
8171,"tranquilizantes, tranquilizantes, tranquilizantes, tranquilizantes, sedantes, atáxicos, atácticos,"
8172,"narcotizar, narcotizar, narcótico,"
8173,relajante
8174,"soporífero, soporífero, somnífero, somnífero, hipnogógico, hipnagógico,"
8175,estimulativa.
8176,"adrenocorticotrópico, adrenocorticotrófico,"
8177,"excitante, excitante, excitante,"
8178,"irritante, irritante,"
8179,"estimulante, estimulante,"
8180,"sin boca, astomatoso,"
8181,liso
8182,"sin doblar,"
8183,destorcido
8184,curvo
8185,"tortuoso,"
8186,"retorcido, retorcido, retorcido,"
8187,"refractivo, deflectivo,"
8188,"nudoso, nudoso, nudoso, nudoso, nudoso,"
8189,malpuesto
8190,"sinuoso, voluminoso, retorcido, retorcido, tortuoso,"
8191,liso
8192,"curvo, curvado,"
8193,"arqueado, arqueado, arqueado, arqueado, arqueado, arqueado,"
8194,"curvilíneo, curvilíneo,"
8195,flexible
8196,"en forma de gancho, enganchado,"
8197,espirales
8198,"enrevesado, enrevesado,"
8199,Evolvente
8200,"enrollado, involuta,"
8201,"desenrollado, recto,"
8202,desenrollado
8203,"recto, cuadrado,"
8204,"sencillo, directo,"
8205,"transparente, inocente,"
8206,"flecha recta,"
